Transaction,Item,date_time,period_day,weekday_weekend
035eea70-1eff-45fc-8792-7e327161ec0f,{'Truffles'},1478871600,afternoon,weekday
54c98487-0f5b-4c36-b166-e624fb68e00f,"{'Coffee', 'Brownie', 'Scandinavian'}",1478872560,afternoon,weekday
0b67312f-086c-4e93-995c-c24fcb1af98a,"{'Coffee', 'Muffin'}",1478872680,afternoon,weekday
2523d417-f90f-433d-9bd4-2b4943317352,"{'Alfajores', 'Hot chocolate', 'Coke', 'Soup', 'Fudge', 'Juice', 'Sandwich'}",1478873340,afternoon,weekday
596eed39-60ab-4376-a90d-d9006505de76,"{'Alfajores', 'Coffee'}",1478876880,afternoon,weekday
1cae9d50-e67d-49e3-9eef-ece43d413168,"{'Hot chocolate', 'Coffee', 'Brownie', 'Juice'}",1478877600,afternoon,weekday
bd15d90b-f467-442f-8f0d-28138031bab2,{'Scandinavian'},1478878140,afternoon,weekday
9de09278-a8ad-43a4-b230-4c1d2dfad493,{'Coffee'},1478878500,afternoon,weekday
121623db-8822-41dc-b285-d51e89d92bdf,"{'Hot chocolate', 'My-5 Fruit Shoot', 'Cake'}",1478878620,afternoon,weekday
6fcebb52-3c7e-4f76-8ded-486cc85198d4,"{'Alfajores', 'Soup', 'Tea', 'Mineral water', 'Sandwich'}",1478878800,afternoon,weekday
2e41a698-4148-4cf6-a235-f4b865a992c1,{'Bread'},1478879520,afternoon,weekday
b5c8a751-8516-4ec0-9a63-2dfc41a44510,{'Scandinavian'},1478880180,evening,weekday
564149df-003d-4ffe-8fbb-916bad9c7f15,{'Tea'},1478880300,evening,weekday
a78123a6-cd04-4140-a572-cfd38e3df338,{'Tea'},1478880660,evening,weekday
2929f8c9-c3ca-4015-9362-ada88233dae8,{'Fudge'},1478880780,evening,weekday
df241b37-d515-4448-8238-1c9411875f7b,{'Scandinavian'},1478881440,evening,weekday
a7353d6d-aae2-4d7b-9250-cb678086f580,{'Coffee'},1478881980,evening,weekday
93c07345-f0e2-4050-977d-89a6864d8244,"{'Coffee', 'Medialuna'}",1478936640,morning,weekend
765adec9-b07a-47bd-9b7d-d88be8118375,{'Bread'},1478937780,morning,weekend
0bea0eb2-e314-425f-a031-a9d9926311d4,"{'Bread', 'Pastry', 'Coffee', 'Medialuna'}",1478938440,morning,weekend
97117a37-80c6-409f-9b01-c2156b18bccc,"{'Bread', 'Pastry'}",1478939100,morning,weekend
af96e71b-781a-412e-9c2e-4976fabc6ac7,"{'Hot chocolate', 'Pastry', 'Medialuna', 'Bread', 'Coffee'}",1478939880,morning,weekend
f94da898-4cd6-45b4-87aa-25fc112319d0,{'Coffee'},1478940360,morning,weekend
7816d8b1-f95d-4f60-adab-a5bd0f6aab63,"{'Jam', 'Medialuna', 'Bread'}",1478940540,morning,weekend
509e382a-434c-4313-b658-ba6c21ba386d,"{'Bread', 'Medialuna'}",1478940780,morning,weekend
ff94bf9e-f599-4dd4-a24f-157f1578a12d,{'Coffee'},1478941200,morning,weekend
84e29d33-579f-4972-8354-83290a55cc50,{'Bread'},1478941620,morning,weekend
43f52e09-58ac-4165-b0d0-4e682798e599,"{'Coffee', 'Muffin'}",1478941740,morning,weekend
1d269db5-4012-4e93-9f10-66cc5142219c,"{'Bread', 'Medialuna'}",1478941920,morning,weekend
813a7bb2-d228-4e80-a675-6aaebb15cb69,"{'Bread', 'Medialuna'}",1478942400,morning,weekend
8a993656-d6bc-4871-a0cb-4d337dc1d183,"{'Pastry', 'Medialuna', 'Scandinavian', 'Coffee', 'Brownie'}",1478942640,morning,weekend
5b6901eb-f452-4c41-be39-1a00a22a426a,{'Bread'},1478942760,morning,weekend
54ca8c5a-3388-4cbc-974d-9b3b5683a71c,"{'Coffee', 'Muffin'}",1478942880,morning,weekend
157786d7-ef0c-4297-934c-0c5ce612b0c4,"{'Bread', 'Coffee'}",1478943240,morning,weekend
707ac488-8f31-46ad-abbc-cf834b766659,"{'Medialuna', 'Muffin'}",1478943600,morning,weekend
36dcb216-6cb0-4a8c-a54b-513a8bfd59f1,{'Bread'},1478943900,morning,weekend
0832511f-200f-4ba9-af12-8f31869c5633,{'Coffee'},1478944380,morning,weekend
3be87c72-640f-4a1b-8bfc-dbb6ee6f7b21,"{'Alfajores', 'Scandinavian', 'Bread'}",1478944620,morning,weekend
f3181de9-be52-4456-b460-579c53afff5f,{'Coffee'},1478944860,morning,weekend
5bb5739c-b6b0-4e63-ba12-d0cc00ce6aba,{'Bread'},1478944980,morning,weekend
437f4168-8962-4a03-a727-358e111ab68e,{'Medialuna'},1478945100,morning,weekend
e846d3e1-1f35-4038-be20-f45142d5dd40,"{'Coffee', 'Scandinavian'}",1478945520,morning,weekend
446468a6-9655-445c-998c-9568df7b9a2c,"{'Tea', 'Muffin', 'Coffee', 'Brownie', 'Truffles'}",1478945700,morning,weekend
23af1aae-a14f-49e1-9564-d0cbb935258d,"{'Tartine', 'Coffee'}",1478945880,morning,weekend
d04b1233-dd6a-4ce8-a188-f5afcfe368a5,"{'Alfajores', 'Scandinavian'}",1478946060,morning,weekend
2dc1fba4-367d-43c5-9003-da6c8757ca45,"{'Hot chocolate', 'Coffee', 'Medialuna'}",1478946540,morning,weekend
b0c1577d-6e7f-4b10-93b7-9494f27fca7b,"{'Alfajores', 'Coffee', 'Muffin'}",1478946660,morning,weekend
775c4877-f53a-4b8a-aa56-df76359d914d,"{'Farm House', 'Coffee', 'Brownie', 'Muffin'}",1478947080,morning,weekend
27ce935b-9791-4be0-9c43-c6ca40334b3e,"{'Bread', 'Coffee', 'Medialuna', 'Farm House'}",1478947500,morning,weekend
e1955b2d-cfe9-413d-99d0-06adaab97b1d,"{'Farm House', 'Scandinavian'}",1478947620,morning,weekend
6c294660-3e32-4008-8607-52cadd4581ff,"{'Bread', 'Coffee', 'Truffles'}",1478947800,morning,weekend
2214976b-9369-41cd-a8d4-87fed9a70e7e,"{'Frittata', 'Soup', 'Scandinavian', 'Coffee', 'Eggs'}",1478948460,afternoon,weekend
bc7d1974-2dab-4eb7-a918-b403d68a7fe0,"{'Coffee', 'Brownie', 'Truffles'}",1478948580,afternoon,weekend
01db6a4d-1bfe-4fd5-9e8e-2d339bb77856,{'Scandinavian'},1478948940,afternoon,weekend
e91c9e5b-e018-48bd-a96c-86710bbe6bfc,{'Coke'},1478949540,afternoon,weekend
86244fbe-39d5-44f3-830d-90f121912e4d,"{'Alfajores', 'Coffee', 'Soup', 'Sandwich'}",1478949720,afternoon,weekend
19f20390-3147-4a59-9d81-1d655b264129,"{'Hearty & Seasonal', 'Juice', 'Tea'}",1478950680,afternoon,weekend
0af034d5-25c8-4b28-9026-96d46c8c2b42,{'Truffles'},1478950800,afternoon,weekend
ce7e5863-2c62-4d33-88f7-7e6bd3187ed6,"{'Coffee', 'Brownie', 'Muffin'}",1478951100,afternoon,weekend
dabc360b-1a9a-4869-9dc7-dcf37f1d91d9,{'Bread'},1478952000,afternoon,weekend
3fb78b2c-90a8-4b2a-b580-3e53b09278c0,"{'Bowl Nic Pitt', 'Coffee', 'Frittata', 'Muffin'}",1478952300,afternoon,weekend
05501a51-f26c-440b-aecd-62acd85ab7de,"{'Frittata', 'Soup', 'Tea', 'Coffee', 'Brownie'}",1478952600,afternoon,weekend
aa88984d-7b9b-49d8-9eb7-b65ef9310637,"{'Alfajores', 'Hot chocolate', 'Coffee', 'Muffin'}",1478952720,afternoon,weekend
a1a61071-01dd-4654-8404-346d5515db38,"{'Alfajores', 'Keeping It Local', 'Tea', 'Scandinavian', 'Coffee'}",1478952960,afternoon,weekend
13e54b94-1bc2-4b26-8ea8-2bfd8051f1eb,{'Bread'},1478953140,afternoon,weekend
e53d6bd4-d007-468a-82ed-86faa52e556e,{'Fudge'},1478953260,afternoon,weekend
46c8a436-da96-4328-934b-7154dad88d8a,{'Farm House'},1478953380,afternoon,weekend
d2002aea-8fff-4e03-b6dc-cd09c67f5e4f,{'Farm House'},1478953740,afternoon,weekend
7359bf92-8518-4563-b4cf-5a560b25998a,"{'Coffee', 'Brownie', 'Muffin'}",1478954580,afternoon,weekend
467a94e8-03ba-44e1-945a-f62a835651ab,"{'Bread', 'Coffee', 'Soup'}",1478955300,afternoon,weekend
9444eca4-bbd2-4f9f-a82f-933a537b5c21,"{'Bread', 'Frittata', 'Muffin'}",1478955420,afternoon,weekend
7dcc5cb8-3897-429b-8f52-97c3bc1c7be8,"{'Farm House', 'Bread', 'Muffin'}",1478955600,afternoon,weekend
dad12b64-bcd4-4809-9f2f-6761dc628c02,"{'Bread', 'Coffee', 'Farm House'}",1478956080,afternoon,weekend
86a97361-a5d5-4b94-a3d8-0cc5f7437e65,"{'Jam', 'Hot chocolate', 'Coffee', 'Muffin', 'Bread', 'Cookies'}",1478956800,afternoon,weekend
2c25de23-6527-4254-afbf-cfbdb8e671b3,"{'Hot chocolate', 'Coffee', 'Tea'}",1478956920,afternoon,weekend
ba844875-3aed-4e8c-b344-00fcd14c4001,"{'Alfajores', 'Coffee'}",1478957160,afternoon,weekend
fa18a91b-0571-4f7b-a8e4-0ed315a2bc5a,"{'Farm House', 'Hearty & Seasonal', 'Tea'}",1478957700,afternoon,weekend
8c23f1b4-c711-473f-95f4-cf351560663d,"{'Bread', 'Cookies', 'Coffee', 'Alfajores'}",1478958120,afternoon,weekend
4b1830f9-a59f-4d84-8c65-618b1049cb9d,"{'Hearty & Seasonal', 'Muffin', 'Bread', 'Brownie', 'Sandwich'}",1478958480,afternoon,weekend
c2700d58-be8b-4b73-b991-d6b4b1051fee,"{'Alfajores', 'Coffee', 'Brownie', 'Truffles'}",1478959200,afternoon,weekend
51acda87-6961-4d1b-a101-f0e391175b12,"{'Bread', 'Coffee', 'Tea'}",1478959380,afternoon,weekend
af6736c0-c137-4106-8d6c-504b79056b3e,"{'Coffee', 'Keeping It Local', 'Tea', 'Muffin'}",1478959560,afternoon,weekend
c6d3b799-b84d-48ce-8877-bfb88ae474c2,"{'Alfajores', 'Coffee'}",1478959740,afternoon,weekend
a44d654e-d0d9-40b6-9e5a-20907857e41b,{'Bread'},1478960100,afternoon,weekend
76e85b9a-b563-4b4c-8411-a33b992ec818,"{'Alfajores', 'Hot chocolate', 'Tea'}",1478960400,afternoon,weekend
a7f54da4-64c1-4f40-8073-581f831ed0e8,{'Bread'},1478960700,afternoon,weekend
d2404cfe-c75f-43bd-8a56-5c52beda4921,"{'Alfajores', 'Truffles'}",1478960940,afternoon,weekend
88c09bb8-d040-4359-bd1c-55a66e753909,"{'Bread', 'Brownie', 'Muffin'}",1478961120,afternoon,weekend
ee9989b0-d87a-41ea-8a13-c593ce1e7667,"{'Coffee', 'Brownie'}",1478961300,afternoon,weekend
904008b9-6201-4917-8160-ea6cede7d3ed,{'Bread'},1478961420,afternoon,weekend
4c8be639-abfb-4e36-baff-6055e4bf14a3,"{'Bread', 'Muffin', 'Alfajores'}",1478962020,afternoon,weekend
137248eb-800b-4d04-9c57-281768afb542,"{'Coffee', 'Frittata', 'Truffles'}",1478962440,afternoon,weekend
bf25b021-c110-4a16-8d7f-98386d4a8664,{'Bread'},1478962980,afternoon,weekend
4b534d5e-51a3-4bc9-8f08-ab51c15f3877,"{'Coffee', 'Muffin'}",1478963340,afternoon,weekend
30b41ea9-eed0-4807-a784-6c48330bc9ca,"{'Coffee', 'Juice', 'Muffin'}",1478963640,afternoon,weekend
5920e8d3-62a1-4f66-ace4-34d36f87e2f3,{'Muffin'},1478964960,afternoon,weekend
b80013fe-9890-4af6-aa68-5479f4d28542,{'Bread'},1478965560,afternoon,weekend
a8957f69-8a5e-4586-a637-d72d4c0e771f,{'Coffee'},1478966340,afternoon,weekend
8851fd06-9b16-430d-a718-edf0a5dca02d,"{'Tartine', 'Coffee', 'Tea'}",1479025920,morning,weekend
728f1fb1-9537-4d70-bad5-e7edcdfe98c1,"{'Coffee', 'Tea'}",1479026880,morning,weekend
d0e2f687-80b3-4c69-8fd3-5e2ec33654e4,"{'Coffee', 'Medialuna'}",1479027000,morning,weekend
07b259d6-adc6-4093-8bf7-ce1b89d642f8,"{'Farm House', 'Pastry', 'Medialuna', 'Bread', 'Coffee'}",1479027300,morning,weekend
942c6f07-913d-4e30-8f4f-12686f1d6a83,"{'Bread', 'Pastry'}",1479027540,morning,weekend
ee377690-26a9-462a-b013-823d69c86a92,"{'Bread', 'Coffee', 'Medialuna'}",1479027780,morning,weekend
86aec182-6a76-46f3-81ec-a50e9f5542a5,{'Pastry'},1479028500,morning,weekend
205c9094-5730-4cfa-9962-97d094336be9,{'Bread'},1479028740,morning,weekend
7d3717a5-0102-41c1-ad10-1222defc9bd9,"{'Bread', 'Pastry', 'Medialuna'}",1479028860,morning,weekend
7fc54987-1db2-411e-b5c0-de40b0aeda6f,"{'Coffee', 'Keeping It Local'}",1479029040,morning,weekend
e6c2fb4e-39b0-45eb-b3b5-80ffdb81ad66,"{'Bread', 'Pastry', 'Jam', 'Farm House'}",1479029400,morning,weekend
51b31072-375f-419e-82dc-6acbecc179fb,{'Bread'},1479029700,morning,weekend
1d0a00b1-374e-4bb9-95a0-15a1daaa3303,"{'Coffee', 'Medialuna'}",1479030300,morning,weekend
609f5154-cce6-441e-987f-5357215a5475,{'Coffee'},1479030780,morning,weekend
6f6d0e7d-efc5-4ef0-bef0-80cca3c10e0a,"{'Bread', 'Tea'}",1479031620,morning,weekend
48b410a2-97ff-4f20-8c47-ee1c454486be,"{'Bread', 'Pastry'}",1479031920,morning,weekend
4e23ec16-45af-41d6-91c2-73ba103560de,"{'Hearty & Seasonal', 'Scandinavian'}",1479032160,morning,weekend
b57599de-9ddc-4688-a83a-133d50e38b83,"{'Pastry', 'Hot chocolate', 'Coffee'}",1479032340,morning,weekend
e531c04f-82e3-4beb-9905-fea12516c2c5,"{'Bread', 'Muffin'}",1479032580,morning,weekend
4a4747f0-415d-482b-9ad4-5c84b41fc69c,"{'Coffee', 'Keeping It Local'}",1479032700,morning,weekend
fafed3fd-546c-438e-a7be-a863031e9308,"{'Bread', 'Coffee', 'Medialuna'}",1479032880,morning,weekend
1906d651-e65b-4d11-95b6-e96c1f63ecf5,"{'Bread', 'Pastry', 'Coffee'}",1479033060,morning,weekend
3d36e7a4-da57-4ace-b3bd-6ebade4bef82,"{'Medialuna', 'Brownie'}",1479033240,morning,weekend
30c3765d-a5cc-49d8-bf4e-b45d00b3e2fe,{'Muffin'},1479033420,morning,weekend
4cce871d-1d3d-4a9d-845f-610ec02aba89,"{'Bread', 'Hearty & Seasonal', 'Coffee'}",1479033720,morning,weekend
846fa16a-a0fa-4e18-9454-eccb8a6b89ad,"{'Alfajores', 'Coffee'}",1479033840,morning,weekend
f4b7a17a-37f0-4329-94fe-9ffb69ddea46,"{'Bread', 'Coffee', 'Keeping It Local'}",1479034200,morning,weekend
ba27ec0c-8000-44d6-9875-96b55cdd2c48,"{'Hot chocolate', 'Medialuna', 'Bread', 'Coffee', 'Brownie'}",1479034500,morning,weekend
b8255079-3ab4-4707-87fd-0cbfa8a8f376,"{'Coffee', 'Sandwich'}",1479034620,morning,weekend
192cd695-dd18-439a-b521-97c46af43e1a,"{'Bread', 'Brownie'}",1479034740,morning,weekend
6ceff60d-255f-4335-8aae-e69f93748778,"{'Bread', 'Coffee', 'Brownie'}",1479034920,afternoon,weekend
0906925d-0b4e-4a25-a266-39495313631e,"{'Hot chocolate', 'Coffee', 'Brownie', 'Sandwich'}",1479035220,afternoon,weekend
96b2399d-b2f4-494c-9cc6-bc7ab1584690,"{'Bread', 'Mineral water'}",1479035640,afternoon,weekend
21e5cd2c-c7c8-4838-b275-2beed61031db,"{'Bread', 'Coffee'}",1479035820,afternoon,weekend
40278b72-33fa-439c-b9ab-0e925291acd0,{'Bread'},1479036480,afternoon,weekend
d2486ac3-13d9-49ec-ad8f-27ba17eb63f5,{'Coffee'},1479037500,afternoon,weekend
f8b69a21-995c-41c5-977c-de326e4af436,{'Bread'},1479037980,afternoon,weekend
22feb6d9-df7e-4ee5-96bf-a891dd888eed,"{'Bacon', 'Coffee', 'Art Tray', 'Juice'}",1479038460,afternoon,weekend
674d3af7-220e-47bd-94f6-5ecbc30a9c1b,{'Bread'},1479038640,afternoon,weekend
0ae3679b-b379-4dea-9b7b-342beb8dbf01,{'Coffee'},1479039180,afternoon,weekend
2d7f812c-e547-4d2d-9d2e-35ccf8ac1f7b,"{'Hearty & Seasonal', 'Tea', 'Coffee'}",1479039420,afternoon,weekend
9c05faad-7ed0-43ef-9a58-7597b2fb16cc,"{'Medialuna', 'Brownie', 'Muffin'}",1479039540,afternoon,weekend
5d16affb-87bd-4f4c-b026-2bf3899cb33a,{'Bread'},1479040140,afternoon,weekend
46c0073a-fbbf-4f15-8565-74e311d7ca2f,"{'Bread', 'My-5 Fruit Shoot', 'Brownie', 'Muffin'}",1479040620,afternoon,weekend
8b4daed8-285a-457b-b2e0-ec8d7ff84794,"{'Alfajores', 'Coffee', 'Brownie', 'Bread'}",1479040740,afternoon,weekend
0d82ed43-f7b4-4b28-8af8-8b61c63633da,"{'Bread', 'Spread', 'Jam'}",1479041400,afternoon,weekend
9d1ba59b-eb48-4d18-a374-9d39926c3a00,{'Brownie'},1479041520,afternoon,weekend
a54ceaa4-16c6-4e78-8f92-cb981aa41eda,"{'Coffee', 'Hearty & Seasonal'}",1479041940,afternoon,weekend
c7000b1c-a1a1-4877-9b30-8ecc436cf612,"{'Bread', 'Hearty & Seasonal', 'Keeping It Local', 'Tea'}",1479042840,afternoon,weekend
d749fbcd-4df4-4885-b97c-5b425827d248,"{'Coke', 'Bread', 'Coffee', 'Brownie', 'Mineral water'}",1479043680,afternoon,weekend
6d5d192f-9963-4b7d-94dc-db74c1b840fe,"{'Coffee', 'Tea', 'Muffin'}",1479044160,afternoon,weekend
663ef9ba-481e-4798-91ca-554c71debc2d,{'Bread'},1479044340,afternoon,weekend
ace6dce4-b3c1-4d1b-b9ff-9dbfd8cbb556,{'Bread'},1479045720,afternoon,weekend
ce396518-8668-4685-a405-90ef1a4c9fa2,"{'Frittata', 'Keeping It Local', 'Tea', 'Bread', 'Coffee'}",1479046320,afternoon,weekend
9d63c05f-f136-4d74-96a5-a56cb330cb20,{'Cookies'},1479046980,afternoon,weekend
53df7c0b-3bd1-40f4-866b-96a06db43cdf,"{'Bread', 'Cake'}",1479051300,afternoon,weekend
0e1290b2-171b-44f0-bdb8-c60b6a46f7a5,"{'Bread', 'Coffee', 'Fudge'}",1479051540,afternoon,weekend
03c3bf7a-7087-42ec-9e5b-9a6ff724d87d,{'Muffin'},1479051660,afternoon,weekend
05530500-6f1d-43f2-a8a0-ecd57c1a9e0d,"{'Coffee', 'Kids biscuit'}",1479051900,afternoon,weekend
41c35bef-796c-40f3-8a44-443e2ddb495f,"{'Brownie', 'Kids biscuit', 'Juice', 'Muffin'}",1479052020,afternoon,weekend
b3e37041-da26-4945-8064-96072ebb8ea1,{'Kids biscuit'},1479052740,afternoon,weekend
c80a6e4e-4295-4ae7-875d-04979ddc8125,"{'Tartine', 'Art Tray'}",1479055320,evening,weekend
293a446e-6290-4782-9bbd-4d11717e6137,"{'My-5 Fruit Shoot', 'Kids biscuit', 'Muffin', 'Fudge'}",1479055620,evening,weekend
3c44413b-1383-49be-af75-b7714ad0656d,{'Coffee'},1479105540,morning,weekday
4fcfadf2-f91f-47b7-a4e6-fd70dc2770be,{'Coffee'},1479108660,morning,weekday
34dc2b6a-a7c3-474d-8442-0fa67e9f1460,"{'Coffee', 'Medialuna', 'Tea'}",1479110280,morning,weekday
42b822e9-ac06-4fb3-8873-2f3ac36bb23c,{'Coffee'},1479111060,morning,weekday
59242ba1-96d5-43bc-a45c-2b6be1b6d20e,"{'Coffee', 'Medialuna'}",1479111420,morning,weekday
a52bf206-9750-40f5-a072-6d283b8084aa,"{'Pastry', 'Coffee'}",1479112260,morning,weekday
8ea22fc6-bc92-4559-8cac-0ce113b02e84,"{'Coffee', 'Keeping It Local', 'Tea'}",1479112680,morning,weekday
e34850c7-84ea-48ed-b082-1699ef08b4cf,{'Farm House'},1479113940,morning,weekday
d32c35c9-40d7-449f-8ec2-4d0758fbf838,"{'Tea', 'Truffles'}",1479114060,morning,weekday
560dce6b-b27b-4099-85f8-d5e0c9431c63,"{'Farm House', 'Coffee', 'Keeping It Local'}",1479114360,morning,weekday
d953d05a-9aa2-440d-8c33-7346c2652424,"{'Pastry', 'Keeping It Local', 'Medialuna', 'Tea', 'Truffles'}",1479114840,morning,weekday
630d97a9-1e6b-4cb8-bcd9-12ac0ac94c88,{'Pastry'},1479115080,morning,weekday
5e274a79-5ee9-4988-b127-68ef7c87438c,"{'Farm House', 'Focaccia'}",1479115920,morning,weekday
e088a800-fa92-40bd-a0d0-8d8f24f9f72d,"{'Bread', 'Coffee'}",1479116640,morning,weekday
3268364d-081f-4909-8bca-033ef3d6e279,"{'Coffee', 'Truffles'}",1479116940,morning,weekday
be921a64-e967-48e6-99ca-526dccc46d5a,"{'Coffee', 'Kids biscuit'}",1479117540,morning,weekday
6a0195bf-a1e8-4066-8f84-8724f601c82a,"{'Coffee', 'Tea'}",1479118320,morning,weekday
c900babe-505a-4c21-8626-0a5a2e587514,"{'Bread', 'Coffee'}",1479118680,morning,weekday
1349ae83-4751-45ee-b0d2-5229d2fabf49,{'Bread'},1479119040,morning,weekday
3a85822c-47a0-4d05-bd7a-e20882e752c3,"{'Bread', 'Medialuna'}",1479119760,morning,weekday
2f93dc2f-b5c1-4ac3-9c8d-09223c5ce236,"{'Bread', 'Tea'}",1479120000,morning,weekday
151b2469-251d-41a3-8cbd-c0caaa1bb010,"{'Coffee', 'Kids biscuit', 'Muffin', 'Mineral water'}",1479121200,afternoon,weekday
4da27bc3-85fc-48c2-9af9-f9a5afc10c18,{'Pastry'},1479121500,afternoon,weekday
c71bd1b1-f4da-425a-97b6-2ea114a9208e,"{'Coffee', 'Keeping It Local'}",1479121680,afternoon,weekday
ceda720a-6a2f-44fd-b558-238ceaaa66d8,"{'Bread', 'Tea', 'Sandwich'}",1479122400,afternoon,weekday
974979e6-504b-468a-b548-50dd7fe31fcb,"{'Bread', 'Truffles', 'Fudge'}",1479122520,afternoon,weekday
421e02e0-8e5f-4476-831c-6a3af8a22b17,"{'Coffee', 'Truffles', 'Tea', 'Sandwich'}",1479122940,afternoon,weekday
f16db9f0-1c10-466e-89ce-1156797ffabd,{'Bread'},1479123540,afternoon,weekday
59919e64-b8ee-4148-9561-f04bf6718238,"{'Coffee', 'Tea', 'Sandwich'}",1479123660,afternoon,weekday
aea5f7b6-1627-4c28-beac-c877f01cde86,{'Coffee'},1479124320,afternoon,weekday
54e5e597-8220-442e-930e-3a7a4bee9f68,"{'Bread', 'Sandwich'}",1479124980,afternoon,weekday
9160deba-b9af-4be8-a0df-9dbe30141c99,"{'Alfajores', 'Hearty & Seasonal', 'Truffles'}",1479125340,afternoon,weekday
262d4d9b-0048-4587-8367-650813e71f74,"{'Coffee', 'Frittata', 'Muffin'}",1479125640,afternoon,weekday
2d993516-3113-411f-9a75-cbeef105c7b2,"{'Hot chocolate', 'Hearty & Seasonal', 'Bread', 'Cookies', 'Coffee', 'Sandwich'}",1479126000,afternoon,weekday
e8e10cf5-db25-4315-93fa-ee7ceb48abde,"{'Farm House', 'Coffee', 'Muffin'}",1479126960,afternoon,weekday
650a108b-00c4-45d1-9d45-c2fe463fa8d5,"{'Bread', 'Scandinavian'}",1479127080,afternoon,weekday
904aec4f-4079-44f6-9941-3c183aea2d41,"{'Coffee', 'Soup', 'Tea', 'Sandwich'}",1479127260,afternoon,weekday
ff9364ee-188a-4b70-9f14-91ba00d6ada5,{'Farm House'},1479127500,afternoon,weekday
896920d7-9fcd-432b-9b8e-8c4931585427,"{'Coffee', 'Tea'}",1479127740,afternoon,weekday
f1667f83-f9b1-4087-9bf8-4f196983a524,"{'Jam', 'Soup', 'Muffin', 'Bread', 'Coffee'}",1479128520,afternoon,weekday
3cf6521d-c6f9-40aa-98e4-f009450c4f45,"{'Coffee', 'Soup'}",1479128760,afternoon,weekday
a4caaa5d-4879-44ea-9aa8-13edbd897fd7,"{'Coffee', 'Muffin'}",1479130860,afternoon,weekday
5c488ae7-8e3e-426e-b676-fde576fd2478,"{'Bread', 'Muffin', 'Kids biscuit'}",1479130980,afternoon,weekday
406a6a6f-f591-4c37-9afb-c96350e1c558,"{'Bread', 'Coffee'}",1479132120,afternoon,weekday
8e50277b-95b1-444d-8c2c-1363d46f28be,{'Coffee'},1479132840,afternoon,weekday
fa14338a-0e5b-40ee-9dd2-81b39f56bf7e,{'Muffin'},1479133740,afternoon,weekday
7ce94641-4919-4093-981a-092ac2f9c0df,"{'Bread', ""Ella's Kitchen Pouches"", 'Muffin'}",1479134040,afternoon,weekday
03567304-cdbf-4169-8fe6-de4370699de8,"{'Frittata', 'Soup', 'Sandwich'}",1479134400,afternoon,weekday
1a190dee-1ec4-4559-b730-5a2f4b28f904,"{'Bread', 'Sandwich'}",1479134520,afternoon,weekday
5ab4e716-4af4-4bd2-9141-c5778eeb2f3c,"{'Bread', 'Cookies', 'Coffee'}",1479135360,afternoon,weekday
0aa0df16-2267-4027-81a7-fcaf7474dcb1,"{'Bread', 'Hot chocolate', 'Art Tray', 'Tea'}",1479136080,afternoon,weekday
ec599ca7-1096-4eed-aeda-ec8e4bf58002,"{'Hot chocolate', 'Muffin', 'Coffee', 'Art Tray', 'Juice'}",1479136260,afternoon,weekday
9cd8d704-e777-4d4b-90cd-065adf419795,"{'Hot chocolate', 'Coffee'}",1479137160,afternoon,weekday
6c86c518-785f-4f7e-b0a4-ccfb6573cdc5,{'Farm House'},1479139920,evening,weekday
5f0ea74c-539a-4012-b990-aa97f52e799e,"{'Farm House', 'Muffin'}",1479143820,evening,weekday
20139507-5422-4f25-9c26-48371951475e,"{'Coffee', 'Medialuna'}",1479192120,morning,weekday
e93e512f-70a7-4622-8a44-4a8d194d89a1,"{'Bread', 'Keeping It Local'}",1479194040,morning,weekday
c21c9182-5b42-4b3a-8ef8-608af699a655,{'Coffee'},1479196920,morning,weekday
40038831-2f6a-4b14-95d5-2a97f4661ded,{'Bread'},1479197220,morning,weekday
4df3b31d-2278-44af-811b-b61318cdc60b,"{'Coffee', 'Medialuna', 'Tea'}",1479197580,morning,weekday
ab080aa0-f0b7-4bf9-a875-79619da60446,"{'Hot chocolate', 'Coffee'}",1479197820,morning,weekday
8210afd2-4668-4a28-89be-88e61df9cd78,{'Coke'},1479197940,morning,weekday
d89cf859-751a-4e92-a9db-f0b70253f285,{'Coffee'},1479198180,morning,weekday
836f0a25-ee7e-478c-ba8c-2d0abb380a86,{'Farm House'},1479198960,morning,weekday
8e5185fb-cb3c-4c91-9138-b6ef94f3feb2,"{'Bread', 'Coffee', 'Keeping It Local'}",1479200460,morning,weekday
d891f837-6665-4704-8dcc-d3d32ab6717c,"{'Coffee', 'Truffles'}",1479200820,morning,weekday
12704425-ffdb-4e9f-8b31-9670290a14b8,{'Coffee'},1479200940,morning,weekday
abf191bf-5394-448e-802a-fff745a81fc2,"{'Coffee', 'Keeping It Local', 'Tea'}",1479201480,morning,weekday
6793532f-767d-4f7d-b43d-04552d476bde,"{'Coffee', 'Keeping It Local'}",1479203160,morning,weekday
fa8b2e19-3765-4452-a36c-6d8c131ace96,"{'Coffee', 'Tea'}",1479203340,morning,weekday
46f1146b-edb7-45d3-af8e-80db7ff1861d,{'Coffee'},1479203520,morning,weekday
eb7d45d3-6d56-4bb9-a0c0-f54617fb7580,{'Coffee'},1479204120,morning,weekday
24d9ae4a-7963-4646-a785-3f380d3919c6,"{'Bread', 'Coffee'}",1479204240,morning,weekday
8ae10465-184c-4b29-a7c5-e37325de3420,{'Coffee'},1479204360,morning,weekday
